"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","はい","네","","False","103120306","",""
"","いいえ","아니오","","False","103120307","",""
"","んー…………。","응…………….","","False","103120308","",""
"","もっと、ここをこうして……っと。","더, 여기를 이렇게……응.","","False","103120309","",""
"","…………それよりこのほうが……","………… 그것보다 이쪽이 더……","","False","103120310","",""
"","あー、こっちでもいいかぁ……","아, 이쪽도 괜찮아……","","False","103120311","",""
"","クオリアの接続が……","퀄리아의 연결이 ……","","False","103120312","",""
"","エネルギーの供給は……","에너지 공급은……","","False","103120313","",""
"","こういうのはロマンが大事っと……","이런 건 낭만이 중요하다고……","","False","103120314","",""
"","……あら？","…… 어머?","","False","103202001","",""
"","靴の中に誰かいますね？","신발 안에 누가 있네요?","","False","103202002","",""
"","あなたは……[player][kun]ですね。","당신은 ……[player][kun]이네요.","","False","103202003","",""
"","ふふ、どうしました？　落っこちて出られなくなってしまいましたか……？","후후, 왜 그래요? 떨어지고 나올 수 없게 되었나요……?","","False","103202004","",""
"","……それとも、私を待っていましたか？","…… 아니면 나를 기다리고 있었나요?","","False","103202005","",""
"","私が、このブーツを履くのを……。","내가 이 부츠를 신는 것을…….","","False","103202006","",""
"","ふふ、まぁいずれにせよ。そこにいるからには私と遊んでもらいましょう。","후후, 뭐 어쨌든. 거기 있으니 나랑 놀아줘요.","","False","103202007","",""
"","私はどちらかと言えばもっと直接的な遊びが好きなんですが、こういうのも悪くありません。","저는 좀 더 직접적인 놀이를 좋아하지만, 이런 것도 나쁘지 않아요.","","False","103202008","",""
"","逃げ場のない空間で、じっくりと[player][kun]を追い詰めていく、そんな遊びも。","도망갈 곳 없는 공간에서 천천히 [player][kun]을 추적하는 그런 놀이도 있어요.","","False","103202009","",""
"","では、さっそく行きますよ？","자, 그럼 바로 가볼까요?","","False","103202010","",""
"","簡単につぶれないでくださいね？","쉽게 망가지지 말아주세요?","","False","103202011","",""
"","ああ、そうそう。アンカーの機能はロックさせていただきました。","아, 네, 맞아요. 앵커의 기능은 잠궜어요.","","False","103202012","",""
"","私が作ったものですから、それくらいのことはいつでもできますよ。","제가 만든 것이니 그 정도는 언제든 할 수 있어요.","","False","103202013","",""
"","今のあなたは、ただの無力な小人さんです……！","지금 당신은 그저 무력한 난쟁이에 불과합니다……!","","False","103202014","",""
"","その証拠に……","그 증거로 ……","","False","103202015","",""
"","ほら、女の子の指一本にも勝てないんですよ。","보세요, 여자아이의 손가락 하나도 이길 수 없어요.","","False","103202016","",""
"","ガリヴァーが指先を少し動かすだけで、あなたの肺の中身が無理やり絞り出される。","걸리버가 발끝을 조금만 움직여도 폐의 내용물이 억지로 짜내집니다.","","False","103202017","",""
"","毎度のことながら、抗いがたい力の差を感じる。","매번 느끼는 것이지만, 거부할 수 없는 힘의 차이를 느낍니다.","","False","103202018","",""
"","ガリヴァーが力を緩めると、あなたはようやく息をすることができた。","걸리버가 힘을 풀자, 당신은 드디어 숨을 쉴 수 있었습다.","","False","103202019","",""
"","んっ……[player][kun]、吸ってください……","으음 ……[player][kun], 빨아주세요……","","False","103202020","",""
"","私のにおいで、あなたの中を全部満たして……","나의 향기로 당신의 모든 것을 채우세요……","","False","103202021","",""
"","もちろん、吸い込む空気はガリヴァーの足のにおいで満たされている。","물론 들이마시는 공기는 걸리버의 발 냄새로 가득 차 있습니다.","","False","103202022","",""
"","香ばしく、そして重く湿った空気があなたの肺を塗り替えていく。","구수하고 묵직하게 습한 공기가 당신의 폐를 채운다.","","False","103202023","",""
"","ふふ、いいですよ。全身に、私のにおいをつけてあげます。","후후, 좋아요. 온몸에 내 냄새를 묻혀줄게요.","","False","103202024","",""
"","ほら、いいこいいこ……","자, 착하지 착해……","","False","103202025","",""
"","あなたの体についているアリスちゃんのにおいを、私のにおいで塗りつぶしちゃいます……","당신의 몸에 묻어있는 앨리스의 냄새를 내 냄새로 채워드릴게요……","","False","103202026","",""
"","これで[player][kun]は私の物……","이걸로 [player][kun]은 내 꺼……","","False","103202027","",""
"","ふふ、冗談です。独り占めはよくありませんからね。","후후, 농담이에요. 혼자서만 하는 건 좋지 않으니까요.","","False","103202028","",""
"","でも、今は私の物。だってそうでしょう？","하지만 지금은 내 것이에요. 왜냐면 그렇잖아요?","","False","103202029","",""
"","私が普段履いて歩いている、私の一部ともいえる場所の中にいるんです。","내가 평소에 신고 다니는, 나의 일부라고 할 수 있는 곳 안에 있는 거죠.","","False","103202030","",""
"","だから、あなたのことをどう「書き換え」ようと私の自由。","그러니 당신을 어떻게 '재작성'하든 내 자유죠.","","False","103202031","",""
"","さあ、ちっちゃくなりましょう？","자, 이제 작아질까요?","","False","103202032","",""
"","どうです？　広くなりましたか？","어떻게 생각하세요? 넓어졌나요?","","False","103202033","",""
"","[player][kun]からは、私の靴は洞窟のように見えてるんでしょうか。","[player][kun]에게는 내 신발이 동굴처럼 보이는 걸까요?","","False","103202034","",""
"","どのくらいの大きさになったのか、私からは全然見えなくて……","신발 속이 얼마나 커졌는지 저한테는 전혀 보이지 않네요……","","False","103202035","",""
"","ちょっと、私が見えるところまで来てもらってもいいでしょうか？","잠깐만요, 제가 볼 수 있는 곳까지 오실 수 있을까요?","","False","103202036","",""
"","私の靴の中で迷子になっちゃいましたか……？","내 신발 속에서 길을 잃었나요……?","","False","103202037","",""
"","あれ、[player][kun]？　こっちですよー","저기, [player][kun]? 이쪽이에요~!","","False","103202038","",""
"","もしもーし……本当にどこに行っちゃったんでしょう？","여보세요…… 정말 어디로 갔을까요?","","False","103202039","",""
"","[player][kun]をなくしたら、アリスちゃんに怒られちゃいます……","[player][kun]을 잃어버리면 앨리스가 화를 낼거에요……","","False","103202040","",""
"","だから出てきてください……！","그러니 나와주세요……!","","False","103202041","",""
"","泣いちゃいますよ？　いい大人が泣いちゃいますよ！？","울어버릴거에요? 착한 어른이 울어버릴거라구요!?","","False","103202042","",""
"","ふふ、よくできました。","후후, 잘했어요.","","False","103202043","",""
